municipios,year_data,partido,votos
Cayey,1996,Partido_Popular_Democrático,12478
Ceiba,1996,Partido_Popular_Democrático,3160
Ciales,1996,Partido_Popular_Democrático,5081
Cidra,1996,Partido_Popular_Democrático,8603
Coamo,1996,Partido_Popular_Democrático,9599
Comerío,1996,Partido_Popular_Democrático,5734
Corozal,1996,Partido_Popular_Democrático,9283
Culebra,1996,Partido_Popular_Democrático,562
Dorado,1996,Partido_Popular_Democrático,9558
Fajardo,1996,Partido_Popular_Democrático,7918
Florida,1996,Partido_Popular_Democrático,2548
Guánica,1996,Partido_Popular_Democrático,5440
Guayama,1996,Partido_Popular_Democrático,9967
Guayanilla,1996,Partido_Popular_Democrático,6256
Guaynabo,1996,Partido_Popular_Democrático,20396
Gurabo,1996,Partido_Popular_Democrático,8064
Hatillo,1996,Partido_Popular_Democrático,9975
Hormigueros,1996,Partido_Popular_Democrático,5084
Humacao,1996,Partido_Popular_Democrático,15440
Isabela,1996,Partido_Popular_Democrático,12049
Jayuya,1996,Partido_Popular_Democrático,4678
Juana Díaz,1996,Partido_Popular_Democrático,11789
Juncos,1996,Partido_Popular_Democrático,8064
Lajas,1996,Partido_Popular_Democrático,7012
Lares,1996,Partido_Popular_Democrático,8532
Las Marías,1996,Partido_Popular_Democrático,3035
Las Piedras,1996,Partido_Popular_Democrático,7662
Loíza,1996,Partido_Popular_Democrático,4517
Luquillo,1996,Partido_Popular_Democrático,4719
Manatí,1996,Partido_Popular_Democrático,10209
Maricao,1996,Partido_Popular_Democrático,1690
Maunabo,1996,Partido_Popular_Democrático,3222
Mayagüez,1996,Partido_Popular_Democrático,26981
Moca,1996,Partido_Popular_Democrático,8742
Morovis,1996,Partido_Popular_Democrático,7877
Naguabo,1996,Partido_Popular_Democrático,6007
Naranjito,1996,Partido_Popular_Democrático,9608
Orocovis,1996,Partido_Popular_Democrático,6590
Patillas,1996,Partido_Popular_Democrático,5436
Peñuelas,1996,Partido_Popular_Democrático,6389
Ponce,1996,Partido_Popular_Democrático,45012
Quebradillas,1996,Partido_Popular_Democrático,6427
Rincón,1996,Partido_Popular_Democrático,4250
Río Grande,1996,Partido_Popular_Democrático,10091
Sabana Grande,1996,Partido_Popular_Democrático,8156
Salinas,1996,Partido_Popular_Democrático,7787
San Germán,1996,Partido_Popular_Democrático,10072
San Juan,1996,Partido_Popular_Democrático,94787
San Lorenzo,1996,Partido_Popular_Democrático,9403
San Sebastián,1996,Partido_Popular_Democrático,11894
Santa Isabel,1996,Partido_Popular_Democrático,5703
Toa Alta,1996,Partido_Popular_Democrático,11126
Toa Baja,1996,Partido_Popular_Democrático,19841
Trujillo Alto,1996,Partido_Popular_Democrático,15826
Utuado,1996,Partido_Popular_Democrático,9378
Vega Alta,1996,Partido_Popular_Democrático,9457
Vega Baja,1996,Partido_Popular_Democrático,15398
Vieques,1996,Partido_Popular_Democrático,2577
Villalba,1996,Partido_Popular_Democrático,6127
Yabucoa,1996,Partido_Popular_Democrático,10703
Yauco,1996,Partido_Popular_Democrático,11591
Adjuntas,2000,Partido_Popular_Democrático,5756
Aguada,2000,Partido_Popular_Democrático,11369
Aguadilla,2000,Partido_Popular_Democrático,14997
Aguas Buenas,2000,Partido_Popular_Democrático,7401
Aibonito,2000,Partido_Popular_Democrático,8884
Añasco,2000,Partido_Popular_Democrático,8074
Arecibo,2000,Partido_Popular_Democrático,26422
Arroyo,2000,Partido_Popular_Democrático,4982
Barceloneta,2000,Partido_Popular_Democrático,6672
Barranquitas,2000,Partido_Popular_Democrático,7962
Bayamón,2000,Partido_Popular_Democrático,52845
Cabo Rojo,2000,Partido_Popular_Democrático,12455
Caguas,2000,Partido_Popular_Democrático,38218
Camuy,2000,Partido_Popular_Democrático,9874
Canóvanas,2000,Partido_Popular_Democrático,10671
Carolina,2000,Partido_Popular_Democrático,45331
Cataño,2000,Partido_Popular_Democrático,7678
Cayey,2000,Partido_Popular_Democrático,13983
Ceiba,2000,Partido_Popular_Democrático,3341
Ciales,2000,Partido_Popular_Democrático,5702
Cidra,2000,Partido_Popular_Democrático,9851
Coamo,2000,Partido_Popular_Democrático,10854
Comerío,2000,Partido_Popular_Democrático,5990
Corozal,2000,Partido_Popular_Democrático,10254
Culebra,2000,Partido_Popular_Democrático,641
Dorado,2000,Partido_Popular_Democrático,10484
Fajardo,2000,Partido_Popular_Democrático,8385
Florida,2000,Partido_Popular_Democrático,3136
Guánica,2000,Partido_Popular_Democrático,6219
Guayama,2000,Partido_Popular_Democrático,10663
Guayanilla,2000,Partido_Popular_Democrático,6627
Guaynabo,2000,Partido_Popular_Democrático,22580
Gurabo,2000,Partido_Popular_Democrático,9296
Hatillo,2000,Partido_Popular_Democrático,10884
Hormigueros,2000,Partido_Popular_Democrático,5573
Humacao,2000,Partido_Popular_Democrático,16303
Isabela,2000,Partido_Popular_Democrático,13280
Jayuya,2000,Partido_Popular_Democrático,5062
Juana Díaz,2000,Partido_Popular_Democrático,12749
Juncos,2000,Partido_Popular_Democrático,8760
Lajas,2000,Partido_Popular_Democrático,7509
Lares,2000,Partido_Popular_Democrático,9108
Las Marías,2000,Partido_Popular_Democrático,3151
Las Piedras,2000,Partido_Popular_Democrático,8447
Loíza,2000,Partido_Popular_Democrático,5285
Luquillo,2000,Partido_Popular_Democrático,4977
Manatí,2000,Partido_Popular_Democrático,10804
Maricao,2000,Partido_Popular_Democrático,1751
Maunabo,2000,Partido_Popular_Democrático,3660
Mayagüez,2000,Partido_Popular_Democrático,27882
Moca,2000,Partido_Popular_Democrático,10319
Morovis,2000,Partido_Popular_Democrático,8728
Naguabo,2000,Partido_Popular_Democrático,6671
Naranjito,2000,Partido_Popular_Democrático,10208
Orocovis,2000,Partido_Popular_Democrático,7281
Patillas,2000,Partido_Popular_Democrático,5661
Peñuelas,2000,Partido_Popular_Democrático,6897
Ponce,2000,Partido_Popular_Democrático,45663
Quebradillas,2000,Partido_Popular_Democrático,7346
Rincón,2000,Partido_Popular_Democrático,4999
Río Grande,2000,Partido_Popular_Democrático,11268
Sabana Grande,2000,Partido_Popular_Democrático,8800
Salinas,2000,Partido_Popular_Democrático,8424
San Germán,2000,Partido_Popular_Democrático,10983
San Juan,2000,Partido_Popular_Democrático,102790
San Lorenzo,2000,Partido_Popular_Democrático,10714
San Sebastián,2000,Partido_Popular_Democrático,13141
Santa Isabel,2000,Partido_Popular_Democrático,5871
Toa Alta,2000,Partido_Popular_Democrático,14031
Toa Baja,2000,Partido_Popular_Democrático,22041
Trujillo Alto,2000,Partido_Popular_Democrático,18829
Utuado,2000,Partido_Popular_Democrático,10027
Vega Alta,2000,Partido_Popular_Democrático,10276
Vega Baja,2000,Partido_Popular_Democrático,16513
Vieques,2000,Partido_Popular_Democrático,3073
Villalba,2000,Partido_Popular_Democrático,6806
Yabucoa,2000,Partido_Popular_Democrático,11005
Yauco,2000,Partido_Popular_Democrático,12341
Adjuntas,1980,Partido_Independentista_Puertorriqueño,247
Aguada,1980,Partido_Independentista_Puertorriqueño,620
Aguadilla,1980,Partido_Independentista_Puertorriqueño,983
Aguas Buenas,1980,Partido_Independentista_Puertorriqueño,697
Aibonito,1980,Partido_Independentista_Puertorriqueño,514
Añasco,1980,Partido_Independentista_Puertorriqueño,275
Arecibo,1980,Partido_Independentista_Puertorriqueño,1887
Arroyo,1980,Partido_Independentista_Puertorriqueño,603
Barceloneta,1980,Partido_Independentista_Puertorriqueño,281
Barranquitas,1980,Partido_Independentista_Puertorriqueño,577
Bayamón,1980,Partido_Independentista_Puertorriqueño,6836
Cabo Rojo,1980,Partido_Independentista_Puertorriqueño,1766
Caguas,1980,Partido_Independentista_Puertorriqueño,3500
Camuy,1980,Partido_Independentista_Puertorriqueño,351
Canóvanas,1980,Partido_Independentista_Puertorriqueño,762
Carolina,1980,Partido_Independentista_Puertorriqueño,5239
Cataño,1980,Partido_Independentista_Puertorriqueño,743
Cayey,1980,Partido_Independentista_Puertorriqueño,931
Ceiba,1980,Partido_Independentista_Puertorriqueño,191
Ciales,1980,Partido_Independentista_Puertorriqueño,267
Cidra,1980,Partido_Independentista_Puertorriqueño,830
Coamo,1980,Partido_Independentista_Puertorriqueño,419
Comerío,1980,Partido_Independentista_Puertorriqueño,430
Corozal,1980,Partido_Independentista_Puertorriqueño,601
Culebra,1980,Partido_Independentista_Puertorriqueño,81
Dorado,1980,Partido_Independentista_Puertorriqueño,684
Fajardo,1980,Partido_Independentista_Puertorriqueño,700
Florida,1980,Partido_Independentista_Puertorriqueño,177
Guánica,1980,Partido_Independentista_Puertorriqueño,483
Guayama,1980,Partido_Independentista_Puertorriqueño,874
Guayanilla,1980,Partido_Independentista_Puertorriqueño,759
Guaynabo,1980,Partido_Independentista_Puertorriqueño,2428
Gurabo,1980,Partido_Independentista_Puertorriqueño,363
Hatillo,1980,Partido_Independentista_Puertorriqueño,408
Hormigueros,1980,Partido_Independentista_Puertorriqueño,389
Humacao,1980,Partido_Independentista_Puertorriqueño,977
Isabela,1980,Partido_Independentista_Puertorriqueño,723
Jayuya,1980,Partido_Independentista_Puertorriqueño,361
Juana Díaz,1980,Partido_Independentista_Puertorriqueño,679
Juncos,1980,Partido_Independentista_Puertorriqueño,544
Lajas,1980,Partido_Independentista_Puertorriqueño,338
Lares,1980,Partido_Independentista_Puertorriqueño,709
Las Marías,1980,Partido_Independentista_Puertorriqueño,170
Las Piedras,1980,Partido_Independentista_Puertorriqueño,307
Loíza,1980,Partido_Independentista_Puertorriqueño,281
Luquillo,1980,Partido_Independentista_Puertorriqueño,252
Manatí,1980,Partido_Independentista_Puertorriqueño,747
Maricao,1980,Partido_Independentista_Puertorriqueño,70
Maunabo,1980,Partido_Independentista_Puertorriqueño,416
Mayagüez,1980,Partido_Independentista_Puertorriqueño,2455
Moca,1980,Partido_Independentista_Puertorriqueño,358
Morovis,1980,Partido_Independentista_Puertorriqueño,207
Naguabo,1980,Partido_Independentista_Puertorriqueño,235
Naranjito,1980,Partido_Independentista_Puertorriqueño,528
Orocovis,1980,Partido_Independentista_Puertorriqueño,221
Patillas,1980,Partido_Independentista_Puertorriqueño,514
Peñuelas,1980,Partido_Independentista_Puertorriqueño,604
Ponce,1980,Partido_Independentista_Puertorriqueño,5656
Quebradillas,1980,Partido_Independentista_Puertorriqueño,436
Rincón,1980,Partido_Independentista_Puertorriqueño,178
Río Grande,1980,Partido_Independentista_Puertorriqueño,763
Sabana Grande,1980,Partido_Independentista_Puertorriqueño,347
Salinas,1980,Partido_Independentista_Puertorriqueño,431
San Germán,1980,Partido_Independentista_Puertorriqueño,740
San Juan,1980,Partido_Independentista_Puertorriqueño,15794
San Lorenzo,1980,Partido_Independentista_Puertorriqueño,424
San Sebastián,1980,Partido_Independentista_Puertorriqueño,1229
Santa Isabel,1980,Partido_Independentista_Puertorriqueño,340
Toa Alta,1980,Partido_Independentista_Puertorriqueño,619
Toa Baja,1980,Partido_Independentista_Puertorriqueño,2268
Trujillo Alto,1980,Partido_Independentista_Puertorriqueño,1763
Utuado,1980,Partido_Independentista_Puertorriqueño,602
Vega Alta,1980,Partido_Independentista_Puertorriqueño,641
Vega Baja,1980,Partido_Independentista_Puertorriqueño,1059
Vieques,1980,Partido_Independentista_Puertorriqueño,289
Villalba,1980,Partido_Independentista_Puertorriqueño,218
Yabucoa,1980,Partido_Independentista_Puertorriqueño,594
Yauco,1980,Partido_Independentista_Puertorriqueño,925
Adjuntas,1984,Partido_Independentista_Puertorriqueño,205
Aguada,1984,Partido_Independentista_Puertorriqueño,572
Aguadilla,1984,Partido_Independentista_Puertorriqueño,750
Aguas Buenas,1984,Partido_Independentista_Puertorriqueño,630
Aibonito,1984,Partido_Independentista_Puertorriqueño,468
Añasco,1984,Partido_Independentista_Puertorriqueño,219
Arecibo,1984,Partido_Independentista_Puertorriqueño,1364
Arroyo,1984,Partido_Independentista_Puertorriqueño,484
Barceloneta,1984,Partido_Independentista_Puertorriqueño,230
Barranquitas,1984,Partido_Independentista_Puertorriqueño,556
Bayamón,1984,Partido_Independentista_Puertorriqueño,4739
Cabo Rojo,1984,Partido_Independentista_Puertorriqueño,1253
Caguas,1984,Partido_Independentista_Puertorriqueño,2844
Camuy,1984,Partido_Independentista_Puertorriqueño,317
Canóvanas,1984,Partido_Independentista_Puertorriqueño,625
Carolina,1984,Partido_Independentista_Puertorriqueño,3561
Cataño,1984,Partido_Independentista_Puertorriqueño,551
Cayey,1984,Partido_Independentista_Puertorriqueño,813
Ceiba,1984,Partido_Independentista_Puertorriqueño,140
Ciales,1984,Partido_Independentista_Puertorriqueño,212
Cidra,1984,Partido_Independentista_Puertorriqueño,786
Coamo,1984,Partido_Independentista_Puertorriqueño,382
Comerío,1984,Partido_Independentista_Puertorriqueño,379
Corozal,1984,Partido_Independentista_Puertorriqueño,468
Culebra,1984,Partido_Independentista_Puertorriqueño,44
Dorado,1984,Partido_Independentista_Puertorriqueño,634
Fajardo,1984,Partido_Independentista_Puertorriqueño,485
Florida,1984,Partido_Independentista_Puertorriqueño,253
Guánica,1984,Partido_Independentista_Puertorriqueño,410
Guayama,1984,Partido_Independentista_Puertorriqueño,662
Guayanilla,1984,Partido_Independentista_Puertorriqueño,637
Guaynabo,1984,Partido_Independentista_Puertorriqueño,1720
Gurabo,1984,Partido_Independentista_Puertorriqueño,329
Hatillo,1984,Partido_Independentista_Puertorriqueño,364
Hormigueros,1984,Partido_Independentista_Puertorriqueño,308
Humacao,1984,Partido_Independentista_Puertorriqueño,766
Isabela,1984,Partido_Independentista_Puertorriqueño,645
Jayuya,1984,Partido_Independentista_Puertorriqueño,297
Juana Díaz,1984,Partido_Independentista_Puertorriqueño,464
Juncos,1984,Partido_Independentista_Puertorriqueño,408
Lajas,1984,Partido_Independentista_Puertorriqueño,236
Lares,1984,Partido_Independentista_Puertorriqueño,548
Las Marías,1984,Partido_Independentista_Puertorriqueño,123
Las Piedras,1984,Partido_Independentista_Puertorriqueño,224
Loíza,1984,Partido_Independentista_Puertorriqueño,290
Luquillo,1984,Partido_Independentista_Puertorriqueño,237
Manatí,1984,Partido_Independentista_Puertorriqueño,622
Maricao,1984,Partido_Independentista_Puertorriqueño,41
Maunabo,1984,Partido_Independentista_Puertorriqueño,347
Mayagüez,1984,Partido_Independentista_Puertorriqueño,1864
Moca,1984,Partido_Independentista_Puertorriqueño,302
Morovis,1984,Partido_Independentista_Puertorriqueño,290
Naguabo,1984,Partido_Independentista_Puertorriqueño,159
Naranjito,1984,Partido_Independentista_Puertorriqueño,468
Orocovis,1984,Partido_Independentista_Puertorriqueño,239
Patillas,1984,Partido_Independentista_Puertorriqueño,403
Peñuelas,1984,Partido_Independentista_Puertorriqueño,603
Ponce,1984,Partido_Independentista_Puertorriqueño,3621
Quebradillas,1984,Partido_Independentista_Puertorriqueño,379
Rincón,1984,Partido_Independentista_Puertorriqueño,106
Río Grande,1984,Partido_Independentista_Puertorriqueño,629
Sabana Grande,1984,Partido_Independentista_Puertorriqueño,249
Salinas,1984,Partido_Independentista_Puertorriqueño,347
San Germán,1984,Partido_Independentista_Puertorriqueño,533
San Juan,1984,Partido_Independentista_Puertorriqueño,10879
San Lorenzo,1984,Partido_Independentista_Puertorriqueño,451
San Sebastián,1984,Partido_Independentista_Puertorriqueño,1011
Santa Isabel,1984,Partido_Independentista_Puertorriqueño,301
Toa Alta,1984,Partido_Independentista_Puertorriqueño,629
Toa Baja,1984,Partido_Independentista_Puertorriqueño,1725
Trujillo Alto,1984,Partido_Independentista_Puertorriqueño,1379
Utuado,1984,Partido_Independentista_Puertorriqueño,472
Vega Alta,1984,Partido_Independentista_Puertorriqueño,553
Vega Baja,1984,Partido_Independentista_Puertorriqueño,984
Vieques,1984,Partido_Independentista_Puertorriqueño,291
Villalba,1984,Partido_Independentista_Puertorriqueño,218
Yabucoa,1984,Partido_Independentista_Puertorriqueño,490
Yauco,1984,Partido_Independentista_Puertorriqueño,759
Registro Federal,1984,Partido_Independentista_Puertorriqueño,25
Adjuntas,1988,Partido_Independentista_Puertorriqueño,232
Aguada,1988,Partido_Independentista_Puertorriqueño,671
Aguadilla,1988,Partido_Independentista_Puertorriqueño,942
Aguas Buenas,1988,Partido_Independentista_Puertorriqueño,750
Aibonito,1988,Partido_Independentista_Puertorriqueño,700
Añasco,1988,Partido_Independentista_Puertorriqueño,299
Arecibo,1988,Partido_Independentista_Puertorriqueño,1694
Arroyo,1988,Partido_Independentista_Puertorriqueño,496
Barceloneta,1988,Partido_Independentista_Puertorriqueño,336
Barranquitas,1988,Partido_Independentista_Puertorriqueño,618
Bayamón,1988,Partido_Independentista_Puertorriqueño,5611
Cabo Rojo,1988,Partido_Independentista_Puertorriqueño,1988
Caguas,1988,Partido_Independentista_Puertorriqueño,3868
Camuy,1988,Partido_Independentista_Puertorriqueño,399
Canóvanas,1988,Partido_Independentista_Puertorriqueño,764
Carolina,1988,Partido_Independentista_Puertorriqueño,4394
Cataño,1988,Partido_Independentista_Puertorriqueño,719
Cayey,1988,Partido_Independentista_Puertorriqueño,1198
Ceiba,1988,Partido_Independentista_Puertorriqueño,204
Ciales,1988,Partido_Independentista_Puertorriqueño,227
Cidra,1988,Partido_Independentista_Puertorriqueño,984
Coamo,1988,Partido_Independentista_Puertorriqueño,455
Comerío,1988,Partido_Independentista_Puertorriqueño,421
Corozal,1988,Partido_Independentista_Puertorriqueño,517
Culebra,1988,Partido_Independentista_Puertorriqueño,44
Dorado,1988,Partido_Independentista_Puertorriqueño,826
Fajardo,1988,Partido_Independentista_Puertorriqueño,806
Florida,1988,Partido_Independentista_Puertorriqueño,212
Guánica,1988,Partido_Independentista_Puertorriqueño,473
Guayama,1988,Partido_Independentista_Puertorriqueño,848
Guayanilla,1988,Partido_Independentista_Puertorriqueño,683
Guaynabo,1988,Partido_Independentista_Puertorriqueño,2172
Gurabo,1988,Partido_Independentista_Puertorriqueño,495
Hatillo,1988,Partido_Independentista_Puertorriqueño,428
Hormigueros,1988,Partido_Independentista_Puertorriqueño,416
Humacao,1988,Partido_Independentista_Puertorriqueño,1149
Isabela,1988,Partido_Independentista_Puertorriqueño,765
Jayuya,1988,Partido_Independentista_Puertorriqueño,296
Juana Díaz,1988,Partido_Independentista_Puertorriqueño,535
Juncos,1988,Partido_Independentista_Puertorriqueño,507
Lajas,1988,Partido_Independentista_Puertorriqueño,498
Lares,1988,Partido_Independentista_Puertorriqueño,624
Las Marías,1988,Partido_Independentista_Puertorriqueño,152
Las Piedras,1988,Partido_Independentista_Puertorriqueño,329
Loíza,1988,Partido_Independentista_Puertorriqueño,446
Luquillo,1988,Partido_Independentista_Puertorriqueño,389
Manatí,1988,Partido_Independentista_Puertorriqueño,763
Maricao,1988,Partido_Independentista_Puertorriqueño,61
Maunabo,1988,Partido_Independentista_Puertorriqueño,392
Mayagüez,1988,Partido_Independentista_Puertorriqueño,2576
Moca,1988,Partido_Independentista_Puertorriqueño,384
Morovis,1988,Partido_Independentista_Puertorriqueño,331
Naguabo,1988,Partido_Independentista_Puertorriqueño,274
Naranjito,1988,Partido_Independentista_Puertorriqueño,570
Orocovis,1988,Partido_Independentista_Puertorriqueño,281
Patillas,1988,Partido_Independentista_Puertorriqueño,496
Peñuelas,1988,Partido_Independentista_Puertorriqueño,746
Ponce,1988,Partido_Independentista_Puertorriqueño,4096
Quebradillas,1988,Partido_Independentista_Puertorriqueño,429
Rincón,1988,Partido_Independentista_Puertorriqueño,148
Río Grande,1988,Partido_Independentista_Puertorriqueño,838
Sabana Grande,1988,Partido_Independentista_Puertorriqueño,339
Salinas,1988,Partido_Independentista_Puertorriqueño,438
San Germán,1988,Partido_Independentista_Puertorriqueño,843
San Juan,1988,Partido_Independentista_Puertorriqueño,12398
San Lorenzo,1988,Partido_Independentista_Puertorriqueño,577
San Sebastián,1988,Partido_Independentista_Puertorriqueño,1199
Santa Isabel,1988,Partido_Independentista_Puertorriqueño,339
Toa Alta,1988,Partido_Independentista_Puertorriqueño,844
Toa Baja,1988,Partido_Independentista_Puertorriqueño,2239
Trujillo Alto,1988,Partido_Independentista_Puertorriqueño,1787
Utuado,1988,Partido_Independentista_Puertorriqueño,520
Vega Alta,1988,Partido_Independentista_Puertorriqueño,732
Vega Baja,1988,Partido_Independentista_Puertorriqueño,1160
Vieques,1988,Partido_Independentista_Puertorriqueño,315
Villalba,1988,Partido_Independentista_Puertorriqueño,230
Yabucoa,1988,Partido_Independentista_Puertorriqueño,654
Yauco,1988,Partido_Independentista_Puertorriqueño,961
Registro Federal,1988,Partido_Independentista_Puertorriqueño,17
Adjuntas,1992,Partido_Independentista_Puertorriqueño,199
Aguada,1992,Partido_Independentista_Puertorriqueño,576
Aguadilla,1992,Partido_Independentista_Puertorriqueño,726
Aguas Buenas,1992,Partido_Independentista_Puertorriqueño,680
Aibonito,1992,Partido_Independentista_Puertorriqueño,665
Añasco,1992,Partido_Independentista_Puertorriqueño,251
Arecibo,1992,Partido_Independentista_Puertorriqueño,1464
Arroyo,1992,Partido_Independentista_Puertorriqueño,436
Barceloneta,1992,Partido_Independentista_Puertorriqueño,287
Barranquitas,1992,Partido_Independentista_Puertorriqueño,432
Bayamón,1992,Partido_Independentista_Puertorriqueño,4510
Cabo Rojo,1992,Partido_Independentista_Puertorriqueño,1318
Caguas,1992,Partido_Independentista_Puertorriqueño,3054
Camuy,1992,Partido_Independentista_Puertorriqueño,333
Canóvanas,1992,Partido_Independentista_Puertorriqueño,619
Carolina,1992,Partido_Independentista_Puertorriqueño,3344
Cataño,1992,Partido_Independentista_Puertorriqueño,535
Cayey,1992,Partido_Independentista_Puertorriqueño,1104
Ceiba,1992,Partido_Independentista_Puertorriqueño,150
Ciales,1992,Partido_Independentista_Puertorriqueño,199
Cidra,1992,Partido_Independentista_Puertorriqueño,919
Coamo,1992,Partido_Independentista_Puertorriqueño,384
Comerío,1992,Partido_Independentista_Puertorriqueño,357
Corozal,1992,Partido_Independentista_Puertorriqueño,438
Culebra,1992,Partido_Independentista_Puertorriqueño,47
Dorado,1992,Partido_Independentista_Puertorriqueño,638
Fajardo,1992,Partido_Independentista_Puertorriqueño,629
Florida,1992,Partido_Independentista_Puertorriqueño,225
Guánica,1992,Partido_Independentista_Puertorriqueño,379
Guayama,1992,Partido_Independentista_Puertorriqueño,674
Guayanilla,1992,Partido_Independentista_Puertorriqueño,580
Guaynabo,1992,Partido_Independentista_Puertorriqueño,1716
Gurabo,1992,Partido_Independentista_Puertorriqueño,446
Hatillo,1992,Partido_Independentista_Puertorriqueño,393
Hormigueros,1992,Partido_Independentista_Puertorriqueño,352
Humacao,1992,Partido_Independentista_Puertorriqueño,899
Isabela,1992,Partido_Independentista_Puertorriqueño,634
Jayuya,1992,Partido_Independentista_Puertorriqueño,253
Juana Díaz,1992,Partido_Independentista_Puertorriqueño,501
Juncos,1992,Partido_Independentista_Puertorriqueño,443
Lajas,1992,Partido_Independentista_Puertorriqueño,390
Lares,1992,Partido_Independentista_Puertorriqueño,572
Las Marías,1992,Partido_Independentista_Puertorriqueño,142
Las Piedras,1992,Partido_Independentista_Puertorriqueño,306
Loíza,1992,Partido_Independentista_Puertorriqueño,348
Luquillo,1992,Partido_Independentista_Puertorriqueño,284
Manatí,1992,Partido_Independentista_Puertorriqueño,641
Maricao,1992,Partido_Independentista_Puertorriqueño,67
Maunabo,1992,Partido_Independentista_Puertorriqueño,329
Mayagüez,1992,Partido_Independentista_Puertorriqueño,2097
Moca,1992,Partido_Independentista_Puertorriqueño,350
Morovis,1992,Partido_Independentista_Puertorriqueño,271
Naguabo,1992,Partido_Independentista_Puertorriqueño,261
Naranjito,1992,Partido_Independentista_Puertorriqueño,477
Orocovis,1992,Partido_Independentista_Puertorriqueño,248
Patillas,1992,Partido_Independentista_Puertorriqueño,406
Peñuelas,1992,Partido_Independentista_Puertorriqueño,589
Ponce,1992,Partido_Independentista_Puertorriqueño,3189
Quebradillas,1992,Partido_Independentista_Puertorriqueño,407
Rincón,1992,Partido_Independentista_Puertorriqueño,150
Río Grande,1992,Partido_Independentista_Puertorriqueño,684
Sabana Grande,1992,Partido_Independentista_Puertorriqueño,279
Salinas,1992,Partido_Independentista_Puertorriqueño,356
San Germán,1992,Partido_Independentista_Puertorriqueño,602
San Juan,1992,Partido_Independentista_Puertorriqueño,8692
San Lorenzo,1992,Partido_Independentista_Puertorriqueño,527
San Sebastián,1992,Partido_Independentista_Puertorriqueño,992
Santa Isabel,1992,Partido_Independentista_Puertorriqueño,272
Toa Alta,1992,Partido_Independentista_Puertorriqueño,799
Toa Baja,1992,Partido_Independentista_Puertorriqueño,1759
Trujillo Alto,1992,Partido_Independentista_Puertorriqueño,1504
Utuado,1992,Partido_Independentista_Puertorriqueño,448
Vega Alta,1992,Partido_Independentista_Puertorriqueño,537
Vega Baja,1992,Partido_Independentista_Puertorriqueño,873
Vieques,1992,Partido_Independentista_Puertorriqueño,261
Villalba,1992,Partido_Independentista_Puertorriqueño,210
Yabucoa,1992,Partido_Independentista_Puertorriqueño,544
Yauco,1992,Partido_Independentista_Puertorriqueño,820
Adjuntas,1996,Partido_Independentista_Puertorriqueño,192
Aguada,1996,Partido_Independentista_Puertorriqueño,674
Aguadilla,1996,Partido_Independentista_Puertorriqueño,849
Aguas Buenas,1996,Partido_Independentista_Puertorriqueño,754
Aibonito,1996,Partido_Independentista_Puertorriqueño,750
Añasco,1996,Partido_Independentista_Puertorriqueño,302
Arecibo,1996,Partido_Independentista_Puertorriqueño,1570
Arroyo,1996,Partido_Independentista_Puertorriqueño,392
Barceloneta,1996,Partido_Independentista_Puertorriqueño,316
Barranquitas,1996,Partido_Independentista_Puertorriqueño,486
Bayamón,1996,Partido_Independentista_Puertorriqueño,4654
Cabo Rojo,1996,Partido_Independentista_Puertorriqueño,1439
Caguas,1996,Partido_Independentista_Puertorriqueño,3390
Camuy,1996,Partido_Independentista_Puertorriqueño,400
Canóvanas,1996,Partido_Independentista_Puertorriqueño,697
Carolina,1996,Partido_Independentista_Puertorriqueño,3530
Cataño,1996,Partido_Independentista_Puertorriqueño,545
Cayey,1996,Partido_Independentista_Puertorriqueño,1093
Ceiba,1996,Partido_Independentista_Puertorriqueño,165
Ciales,1996,Partido_Independentista_Puertorriqueño,247
Cidra,1996,Partido_Independentista_Puertorriqueño,1021
Coamo,1996,Partido_Independentista_Puertorriqueño,370
Comerío,1996,Partido_Independentista_Puertorriqueño,371
Corozal,1996,Partido_Independentista_Puertorriqueño,448
Culebra,1996,Partido_Independentista_Puertorriqueño,42
Dorado,1996,Partido_Independentista_Puertorriqueño,778
Fajardo,1996,Partido_Independentista_Puertorriqueño,626
Florida,1996,Partido_Independentista_Puertorriqueño,230
Guánica,1996,Partido_Independentista_Puertorriqueño,343
Guayama,1996,Partido_Independentista_Puertorriqueño,742
Guayanilla,1996,Partido_Independentista_Puertorriqueño,541
Guaynabo,1996,Partido_Independentista_Puertorriqueño,2034
Gurabo,1996,Partido_Independentista_Puertorriqueño,552
Hatillo,1996,Partido_Independentista_Puertorriqueño,512
Hormigueros,1996,Partido_Independentista_Puertorriqueño,438
Humacao,1996,Partido_Independentista_Puertorriqueño,942
Isabela,1996,Partido_Independentista_Puertorriqueño,677
Jayuya,1996,Partido_Independentista_Puertorriqueño,273
Juana Díaz,1996,Partido_Independentista_Puertorriqueño,522
Juncos,1996,Partido_Independentista_Puertorriqueño,422
Lajas,1996,Partido_Independentista_Puertorriqueño,427
Lares,1996,Partido_Independentista_Puertorriqueño,575
Las Marías,1996,Partido_Independentista_Puertorriqueño,117
Las Piedras,1996,Partido_Independentista_Puertorriqueño,386
Loíza,1996,Partido_Independentista_Puertorriqueño,325
Luquillo,1996,Partido_Independentista_Puertorriqueño,300
Manatí,1996,Partido_Independentista_Puertorriqueño,787
