municipios,year_data,partido,votos
San Lorenzo,1948,Partido_Independentista_Puertorriqueño,186
San Sebastián,1948,Partido_Independentista_Puertorriqueño,1520
Santa Isabel,1948,Partido_Independentista_Puertorriqueño,392
Toa Alta,1948,Partido_Independentista_Puertorriqueño,337
Toa Baja,1948,Partido_Independentista_Puertorriqueño,594
Trujillo Alto,1948,Partido_Independentista_Puertorriqueño,959
Utuado,1948,Partido_Independentista_Puertorriqueño,1748
Vega Alta,1948,Partido_Independentista_Puertorriqueño,383
Vega Baja,1948,Partido_Independentista_Puertorriqueño,831
Vieques,1948,Partido_Independentista_Puertorriqueño,262
Villalba,1948,Partido_Independentista_Puertorriqueño,127
Yabucoa,1948,Partido_Independentista_Puertorriqueño,235
Yauco,1948,Partido_Independentista_Puertorriqueño,1493
Adjuntas,1952,Partido_Independentista_Puertorriqueño,580
Aguada,1952,Partido_Independentista_Puertorriqueño,1112
Aguadilla,1952,Partido_Independentista_Puertorriqueño,2338
Aguas Buenas,1952,Partido_Independentista_Puertorriqueño,686
Aibonito,1952,Partido_Independentista_Puertorriqueño,246
Añasco,1952,Partido_Independentista_Puertorriqueño,408
Arecibo,1952,Partido_Independentista_Puertorriqueño,4530
Arroyo,1952,Partido_Independentista_Puertorriqueño,1176
Barceloneta,1952,Partido_Independentista_Puertorriqueño,612
Barranquitas,1952,Partido_Independentista_Puertorriqueño,725
Bayamón,1952,Partido_Independentista_Puertorriqueño,3421
Cabo Rojo,1952,Partido_Independentista_Puertorriqueño,2184
Caguas,1952,Partido_Independentista_Puertorriqueño,4329
Camuy,1952,Partido_Independentista_Puertorriqueño,1375
Carolina,1952,Partido_Independentista_Puertorriqueño,1776
Cataño,1952,Partido_Independentista_Puertorriqueño,1265
Cayey,1952,Partido_Independentista_Puertorriqueño,1637
Ceiba,1952,Partido_Independentista_Puertorriqueño,368
Ciales,1952,Partido_Independentista_Puertorriqueño,441
Cidra,1952,Partido_Independentista_Puertorriqueño,1546
Coamo,1952,Partido_Independentista_Puertorriqueño,175
Comerío,1952,Partido_Independentista_Puertorriqueño,542
Corozal,1952,Partido_Independentista_Puertorriqueño,1039
Culebra,1952,Partido_Independentista_Puertorriqueño,37
Dorado,1952,Partido_Independentista_Puertorriqueño,545
Fajardo,1952,Partido_Independentista_Puertorriqueño,2536
Guánica,1952,Partido_Independentista_Puertorriqueño,1067
Guayama,1952,Partido_Independentista_Puertorriqueño,1709
Guayanilla,1952,Partido_Independentista_Puertorriqueño,821
Guaynabo,1952,Partido_Independentista_Puertorriqueño,921
Gurabo,1952,Partido_Independentista_Puertorriqueño,760
Hatillo,1952,Partido_Independentista_Puertorriqueño,1222
Hormigueros,1952,Partido_Independentista_Puertorriqueño,443
Humacao,1952,Partido_Independentista_Puertorriqueño,1649
Isabela,1952,Partido_Independentista_Puertorriqueño,1479
Jayuya,1952,Partido_Independentista_Puertorriqueño,829
Juana Díaz,1952,Partido_Independentista_Puertorriqueño,649
Juncos,1952,Partido_Independentista_Puertorriqueño,965
Lajas,1952,Partido_Independentista_Puertorriqueño,254
Lares,1952,Partido_Independentista_Puertorriqueño,1834
Las Marías,1952,Partido_Independentista_Puertorriqueño,363
Las Piedras,1952,Partido_Independentista_Puertorriqueño,422
Loíza,1952,Partido_Independentista_Puertorriqueño,2567
Luquillo,1952,Partido_Independentista_Puertorriqueño,453
Manatí,1952,Partido_Independentista_Puertorriqueño,1458
Maricao,1952,Partido_Independentista_Puertorriqueño,333
Maunabo,1952,Partido_Independentista_Puertorriqueño,684
Mayagüez,1952,Partido_Independentista_Puertorriqueño,4518
Moca,1952,Partido_Independentista_Puertorriqueño,1492
Morovis,1952,Partido_Independentista_Puertorriqueño,413
Naguabo,1952,Partido_Independentista_Puertorriqueño,1229
Naranjito,1952,Partido_Independentista_Puertorriqueño,597
Orocovis,1952,Partido_Independentista_Puertorriqueño,165
Patillas,1952,Partido_Independentista_Puertorriqueño,1520
Peñuelas,1952,Partido_Independentista_Puertorriqueño,265
Ponce,1952,Partido_Independentista_Puertorriqueño,3338
Quebradillas,1952,Partido_Independentista_Puertorriqueño,1667
Rincón,1952,Partido_Independentista_Puertorriqueño,219
Río Grande,1952,Partido_Independentista_Puertorriqueño,1332
Sabana Grande,1952,Partido_Independentista_Puertorriqueño,327
Salinas,1952,Partido_Independentista_Puertorriqueño,638
San Germán,1952,Partido_Independentista_Puertorriqueño,737
San Juan,1952,Partido_Independentista_Puertorriqueño,35361
San Lorenzo,1952,Partido_Independentista_Puertorriqueño,511
San Sebastián,1952,Partido_Independentista_Puertorriqueño,3412
Santa Isabel,1952,Partido_Independentista_Puertorriqueño,456
Toa Alta,1952,Partido_Independentista_Puertorriqueño,504
Toa Baja,1952,Partido_Independentista_Puertorriqueño,739
Trujillo Alto,1952,Partido_Independentista_Puertorriqueño,1345
Utuado,1952,Partido_Independentista_Puertorriqueño,2543
Vega Alta,1952,Partido_Independentista_Puertorriqueño,829
Vega Baja,1952,Partido_Independentista_Puertorriqueño,1517
Vieques,1952,Partido_Independentista_Puertorriqueño,574
Villalba,1952,Partido_Independentista_Puertorriqueño,98
Yabucoa,1952,Partido_Independentista_Puertorriqueño,1408
Yauco,1952,Partido_Independentista_Puertorriqueño,1963
Adjuntas,1952,Partido_Socialista_Puertorriqueño,84
Aguada,1952,Partido_Socialista_Puertorriqueño,73
Aguadilla,1952,Partido_Socialista_Puertorriqueño,78
Aguas Buenas,1952,Partido_Socialista_Puertorriqueño,40
Aibonito,1952,Partido_Socialista_Puertorriqueño,23
Añasco,1952,Partido_Socialista_Puertorriqueño,721
Arecibo,1952,Partido_Socialista_Puertorriqueño,4183
Arroyo,1952,Partido_Socialista_Puertorriqueño,194
Barceloneta,1952,Partido_Socialista_Puertorriqueño,1474
Barranquitas,1952,Partido_Socialista_Puertorriqueño,12
Bayamón,1952,Partido_Socialista_Puertorriqueño,140
Cabo Rojo,1952,Partido_Socialista_Puertorriqueño,107
Caguas,1952,Partido_Socialista_Puertorriqueño,186
Camuy,1952,Partido_Socialista_Puertorriqueño,148
Carolina,1952,Partido_Socialista_Puertorriqueño,275
Cataño,1952,Partido_Socialista_Puertorriqueño,79
Cayey,1952,Partido_Socialista_Puertorriqueño,359
Ceiba,1952,Partido_Socialista_Puertorriqueño,254
Ciales,1952,Partido_Socialista_Puertorriqueño,77
Cidra,1952,Partido_Socialista_Puertorriqueño,131
Coamo,1952,Partido_Socialista_Puertorriqueño,30
Comerío,1952,Partido_Socialista_Puertorriqueño,134
Corozal,1952,Partido_Socialista_Puertorriqueño,57
Culebra,1952,Partido_Socialista_Puertorriqueño,7
Dorado,1952,Partido_Socialista_Puertorriqueño,36
Fajardo,1952,Partido_Socialista_Puertorriqueño,299
Guánica,1952,Partido_Socialista_Puertorriqueño,42
Guayama,1952,Partido_Socialista_Puertorriqueño,103
Guayanilla,1952,Partido_Socialista_Puertorriqueño,72
Guaynabo,1952,Partido_Socialista_Puertorriqueño,110
Gurabo,1952,Partido_Socialista_Puertorriqueño,303
Hatillo,1952,Partido_Socialista_Puertorriqueño,377
Hormigueros,1952,Partido_Socialista_Puertorriqueño,46
Humacao,1952,Partido_Socialista_Puertorriqueño,279
Isabela,1952,Partido_Socialista_Puertorriqueño,40
Jayuya,1952,Partido_Socialista_Puertorriqueño,159
Juana Díaz,1952,Partido_Socialista_Puertorriqueño,185
Juncos,1952,Partido_Socialista_Puertorriqueño,1486
Lajas,1952,Partido_Socialista_Puertorriqueño,49
Lares,1952,Partido_Socialista_Puertorriqueño,153
Las Marías,1952,Partido_Socialista_Puertorriqueño,42
Las Piedras,1952,Partido_Socialista_Puertorriqueño,896
Loíza,1952,Partido_Socialista_Puertorriqueño,368
Luquillo,1952,Partido_Socialista_Puertorriqueño,62
Manatí,1952,Partido_Socialista_Puertorriqueño,358
Maricao,1952,Partido_Socialista_Puertorriqueño,10
Maunabo,1952,Partido_Socialista_Puertorriqueño,26
Mayagüez,1952,Partido_Socialista_Puertorriqueño,97
Moca,1952,Partido_Socialista_Puertorriqueño,149
Morovis,1952,Partido_Socialista_Puertorriqueño,41
Naguabo,1952,Partido_Socialista_Puertorriqueño,195
Naranjito,1952,Partido_Socialista_Puertorriqueño,52
Orocovis,1952,Partido_Socialista_Puertorriqueño,19
Patillas,1952,Partido_Socialista_Puertorriqueño,100
Peñuelas,1952,Partido_Socialista_Puertorriqueño,52
Ponce,1952,Partido_Socialista_Puertorriqueño,190
Quebradillas,1952,Partido_Socialista_Puertorriqueño,24
Rincón,1952,Partido_Socialista_Puertorriqueño,23
Río Grande,1952,Partido_Socialista_Puertorriqueño,265
Sabana Grande,1952,Partido_Socialista_Puertorriqueño,77
Salinas,1952,Partido_Socialista_Puertorriqueño,66
San Germán,1952,Partido_Socialista_Puertorriqueño,68
San Juan,1952,Partido_Socialista_Puertorriqueño,1351
San Lorenzo,1952,Partido_Socialista_Puertorriqueño,1882
San Sebastián,1952,Partido_Socialista_Puertorriqueño,143
Santa Isabel,1952,Partido_Socialista_Puertorriqueño,41
Toa Alta,1952,Partido_Socialista_Puertorriqueño,42
Toa Baja,1952,Partido_Socialista_Puertorriqueño,53
Trujillo Alto,1952,Partido_Socialista_Puertorriqueño,18
Utuado,1952,Partido_Socialista_Puertorriqueño,427
Vega Alta,1952,Partido_Socialista_Puertorriqueño,457
Vega Baja,1952,Partido_Socialista_Puertorriqueño,625
Vieques,1952,Partido_Socialista_Puertorriqueño,198
Villalba,1952,Partido_Socialista_Puertorriqueño,14
Yabucoa,1952,Partido_Socialista_Puertorriqueño,482
Yauco,1952,Partido_Socialista_Puertorriqueño,201
Adjuntas,1956,Partido_Popular_Democrático,3815
Aguada,1956,Partido_Popular_Democrático,3711
Aguadilla,1956,Partido_Popular_Democrático,6322
Aguas Buenas,1956,Partido_Popular_Democrático,3259
Aibonito,1956,Partido_Popular_Democrático,3997
Añasco,1956,Partido_Popular_Democrático,3265
Arecibo,1956,Partido_Popular_Democrático,18471
Arroyo,1956,Partido_Popular_Democrático,2424
Barceloneta,1956,Partido_Popular_Democrático,5197
Barranquitas,1956,Partido_Popular_Democrático,4462
Bayamón,1956,Partido_Popular_Democrático,10133
Cabo Rojo,1956,Partido_Popular_Democrático,4896
Caguas,1956,Partido_Popular_Democrático,13245
Camuy,1956,Partido_Popular_Democrático,4723
Carolina,1956,Partido_Popular_Democrático,5684
Cataño,1956,Partido_Popular_Democrático,3253
Cayey,1956,Partido_Popular_Democrático,8179
Ceiba,1956,Partido_Popular_Democrático,1763
Ciales,1956,Partido_Popular_Democrático,3906
Cidra,1956,Partido_Popular_Democrático,4142
Coamo,1956,Partido_Popular_Democrático,5195
Comerío,1956,Partido_Popular_Democrático,4429
Corozal,1956,Partido_Popular_Democrático,4383
Culebra,1956,Partido_Popular_Democrático,183
Dorado,1956,Partido_Popular_Democrático,2532
Fajardo,1956,Partido_Popular_Democrático,3090
Guánica,1956,Partido_Popular_Democrático,2797
Guayama,1956,Partido_Popular_Democrático,7160
Guayanilla,1956,Partido_Popular_Democrático,3899
Guaynabo,1956,Partido_Popular_Democrático,4476
Gurabo,1956,Partido_Popular_Democrático,4104
Hatillo,1956,Partido_Popular_Democrático,4336
Hormigueros,1956,Partido_Popular_Democrático,1696
Humacao,1956,Partido_Popular_Democrático,8335
Isabela,1956,Partido_Popular_Democrático,6279
Jayuya,1956,Partido_Popular_Democrático,2945
Juana Díaz,1956,Partido_Popular_Democrático,5197
Juncos,1956,Partido_Popular_Democrático,4606
Lajas,1956,Partido_Popular_Democrático,3457
Lares,1956,Partido_Popular_Democrático,5491
Las Marías,1956,Partido_Popular_Democrático,2214
Las Piedras,1956,Partido_Popular_Democrático,3055
Loíza,1956,Partido_Popular_Democrático,5522
Luquillo,1956,Partido_Popular_Democrático,2371
Manatí,1956,Partido_Popular_Democrático,6103
Maricao,1956,Partido_Popular_Democrático,1349
Maunabo,1956,Partido_Popular_Democrático,2495
Mayagüez,1956,Partido_Popular_Democrático,16037
Moca,1956,Partido_Popular_Democrático,4014
Morovis,1956,Partido_Popular_Democrático,3993
Naguabo,1956,Partido_Popular_Democrático,3463
Naranjito,1956,Partido_Popular_Democrático,3873
Orocovis,1956,Partido_Popular_Democrático,3579
Patillas,1956,Partido_Popular_Democrático,3559
Peñuelas,1956,Partido_Popular_Democrático,3051
Ponce,1956,Partido_Popular_Democrático,22112
Quebradillas,1956,Partido_Popular_Democrático,2687
Rincón,1956,Partido_Popular_Democrático,2013
Río Grande,1956,Partido_Popular_Democrático,3654
Sabana Grande,1956,Partido_Popular_Democrático,4279
Salinas,1956,Partido_Popular_Democrático,5611
San Germán,1956,Partido_Popular_Democrático,6150
San Juan,1956,Partido_Popular_Democrático,65510
San Lorenzo,1956,Partido_Popular_Democrático,4038
San Sebastián,1956,Partido_Popular_Democrático,6987
Santa Isabel,1956,Partido_Popular_Democrático,2995
Toa Alta,1956,Partido_Popular_Democrático,3059
Toa Baja,1956,Partido_Popular_Democrático,3345
Trujillo Alto,1956,Partido_Popular_Democrático,3242
Utuado,1956,Partido_Popular_Democrático,7308
Vega Alta,1956,Partido_Popular_Democrático,3476
Vega Baja,1956,Partido_Popular_Democrático,5955
Vieques,1956,Partido_Popular_Democrático,1831
Villalba,1956,Partido_Popular_Democrático,3281
Yabucoa,1956,Partido_Popular_Democrático,6662
Yauco,1956,Partido_Popular_Democrático,6905
Policías Especiales,1956,Partido_Popular_Democrático,40
Adjuntas,1960,Partido_Popular_Democrático,3931
Aguada,1960,Partido_Popular_Democrático,2906
Aguadilla,1960,Partido_Popular_Democrático,6995
Aguas Buenas,1960,Partido_Popular_Democrático,3046
Aibonito,1960,Partido_Popular_Democrático,3988
Añasco,1960,Partido_Popular_Democrático,3515
Arecibo,1960,Partido_Popular_Democrático,17463
Arroyo,1960,Partido_Popular_Democrático,2775
Barceloneta,1960,Partido_Popular_Democrático,5020
Barranquitas,1960,Partido_Popular_Democrático,3494
Bayamón,1960,Partido_Popular_Democrático,12053
Cabo Rojo,1960,Partido_Popular_Democrático,5006
Caguas,1960,Partido_Popular_Democrático,13004
Camuy,1960,Partido_Popular_Democrático,4582
Carolina,1960,Partido_Popular_Democrático,7286
Cataño,1960,Partido_Popular_Democrático,4028
Cayey,1960,Partido_Popular_Democrático,8219
Ceiba,1960,Partido_Popular_Democrático,1730
Ciales,1960,Partido_Popular_Democrático,3553
Cidra,1960,Partido_Popular_Democrático,3536
Coamo,1960,Partido_Popular_Democrático,5025
Comerío,1960,Partido_Popular_Democrático,4343
Corozal,1960,Partido_Popular_Democrático,3923
Culebra,1960,Partido_Popular_Democrático,199
Dorado,1960,Partido_Popular_Democrático,3238
Fajardo,1960,Partido_Popular_Democrático,3916
Guánica,1960,Partido_Popular_Democrático,2623
Guayama,1960,Partido_Popular_Democrático,7081
Guayanilla,1960,Partido_Popular_Democrático,3919
Guaynabo,1960,Partido_Popular_Democrático,5674
Gurabo,1960,Partido_Popular_Democrático,4731
Hatillo,1960,Partido_Popular_Democrático,4528
Hormigueros,1960,Partido_Popular_Democrático,1864
Humacao,1960,Partido_Popular_Democrático,8615
Isabela,1960,Partido_Popular_Democrático,6124
Jayuya,1960,Partido_Popular_Democrático,2723
Juana Díaz,1960,Partido_Popular_Democrático,5432
Juncos,1960,Partido_Popular_Democrático,5022
Lajas,1960,Partido_Popular_Democrático,3582
Lares,1960,Partido_Popular_Democrático,5085
Las Marías,1960,Partido_Popular_Democrático,2212
Las Piedras,1960,Partido_Popular_Democrático,3218
Loíza,1960,Partido_Popular_Democrático,6098
Luquillo,1960,Partido_Popular_Democrático,2164
Manatí,1960,Partido_Popular_Democrático,6516
Maricao,1960,Partido_Popular_Democrático,1266
Maunabo,1960,Partido_Popular_Democrático,2423
Mayagüez,1960,Partido_Popular_Democrático,16973
Moca,1960,Partido_Popular_Democrático,3611
Morovis,1960,Partido_Popular_Democrático,3825
Naguabo,1960,Partido_Popular_Democrático,3550
Naranjito,1960,Partido_Popular_Democrático,4090
Orocovis,1960,Partido_Popular_Democrático,3379
Patillas,1960,Partido_Popular_Democrático,3411
Peñuelas,1960,Partido_Popular_Democrático,3037
Ponce,1960,Partido_Popular_Democrático,24120
Quebradillas,1960,Partido_Popular_Democrático,2360
Rincón,1960,Partido_Popular_Democrático,2009
Río Grande,1960,Partido_Popular_Democrático,3841
Sabana Grande,1960,Partido_Popular_Democrático,4478
Salinas,1960,Partido_Popular_Democrático,5810
San Germán,1960,Partido_Popular_Democrático,6301
San Juan,1960,Partido_Popular_Democrático,81696
San Lorenzo,1960,Partido_Popular_Democrático,3485
San Sebastián,1960,Partido_Popular_Democrático,6754
Santa Isabel,1960,Partido_Popular_Democrático,2963
Toa Alta,1960,Partido_Popular_Democrático,3559
Toa Baja,1960,Partido_Popular_Democrático,3906
Trujillo Alto,1960,Partido_Popular_Democrático,3691
Utuado,1960,Partido_Popular_Democrático,7383
Vega Alta,1960,Partido_Popular_Democrático,3665
Vega Baja,1960,Partido_Popular_Democrático,6286
Vieques,1960,Partido_Popular_Democrático,1776
Villalba,1960,Partido_Popular_Democrático,3167
Yabucoa,1960,Partido_Popular_Democrático,5876
Yauco,1960,Partido_Popular_Democrático,7083
Adjuntas,1964,Partido_Popular_Democrático,3886
Aguada,1964,Partido_Popular_Democrático,3617
Aguadilla,1964,Partido_Popular_Democrático,7637
Aguas Buenas,1964,Partido_Popular_Democrático,3523
Aibonito,1964,Partido_Popular_Democrático,3992
Añasco,1964,Partido_Popular_Democrático,3932
Arecibo,1964,Partido_Popular_Democrático,17041
Arroyo,1964,Partido_Popular_Democrático,2644
Barceloneta,1964,Partido_Popular_Democrático,5039
Barranquitas,1964,Partido_Popular_Democrático,3762
Bayamón,1964,Partido_Popular_Democrático,16413
Cabo Rojo,1964,Partido_Popular_Democrático,5213
Caguas,1964,Partido_Popular_Democrático,14468
Camuy,1964,Partido_Popular_Democrático,4722
Carolina,1964,Partido_Popular_Democrático,8700
Cataño,1964,Partido_Popular_Democrático,4155
Cayey,1964,Partido_Popular_Democrático,8731
Ceiba,1964,Partido_Popular_Democrático,1696
Ciales,1964,Partido_Popular_Democrático,3584
Cidra,1964,Partido_Popular_Democrático,4027
Coamo,1964,Partido_Popular_Democrático,5095
Comerío,1964,Partido_Popular_Democrático,4311
Corozal,1964,Partido_Popular_Democrático,4413
Culebra,1964,Partido_Popular_Democrático,214
Dorado,1964,Partido_Popular_Democrático,3635
Fajardo,1964,Partido_Popular_Democrático,4348
Guánica,1964,Partido_Popular_Democrático,2953
Guayama,1964,Partido_Popular_Democrático,6859
Guayanilla,1964,Partido_Popular_Democrático,4215
Guaynabo,1964,Partido_Popular_Democrático,7093
Gurabo,1964,Partido_Popular_Democrático,4973
Hatillo,1964,Partido_Popular_Democrático,4841
Hormigueros,1964,Partido_Popular_Democrático,2098
Humacao,1964,Partido_Popular_Democrático,8764
Isabela,1964,Partido_Popular_Democrático,6502
Jayuya,1964,Partido_Popular_Democrático,2578
Juana Díaz,1964,Partido_Popular_Democrático,5781
Juncos,1964,Partido_Popular_Democrático,5268
Lajas,1964,Partido_Popular_Democrático,3850
Lares,1964,Partido_Popular_Democrático,5217
Las Marías,1964,Partido_Popular_Democrático,2387
Las Piedras,1964,Partido_Popular_Democrático,3698
Loíza,1964,Partido_Popular_Democrático,6972
Luquillo,1964,Partido_Popular_Democrático,2595
Manatí,1964,Partido_Popular_Democrático,6673
Maricao,1964,Partido_Popular_Democrático,1481
Maunabo,1964,Partido_Popular_Democrático,2541
Mayagüez,1964,Partido_Popular_Democrático,18309
Moca,1964,Partido_Popular_Democrático,3681
Morovis,1964,Partido_Popular_Democrático,4094
Naguabo,1964,Partido_Popular_Democrático,3755
Naranjito,1964,Partido_Popular_Democrático,4748
